state,subunitID,candidateID,candidateName,voteCount
MD,24510,MD31633,Trump,22578
MD,24510,MD31827,Jorgensen,1490
MD,24510,MD31816,Hawkins,1141
MD,24510,MD31817,Segal,385
MD,24009,MD31633,Trump,24786
MD,24009,MD31626,Biden,21814
MD,24009,MD31827,Jorgensen,703
MD,24009,MD31816,Hawkins,122
MD,24009,MD31817,Segal,38
MD,24011,MD31633,Trump,9237
MD,24011,MD31626,Biden,3572
MD,24011,MD31827,Jorgensen,189
MD,24011,MD31816,Hawkins,81
MD,24011,MD31817,Segal,31
MD,24013,MD31633,Trump,54176
MD,24013,MD31626,Biden,29135
MD,24013,MD31827,Jorgensen,1612
MD,24013,MD31816,Hawkins,449
MD,24013,MD31817,Segal,137
MD,24015,MD31633,Trump,28257
MD,24015,MD31626,Biden,15459
MD,24015,MD31827,Jorgensen,651
MD,24015,MD31816,Hawkins,219
MD,24015,MD31817,Segal,86
MD,24017,MD31626,Biden,42306
MD,24017,MD31633,Trump,21419
MD,24017,MD31827,Jorgensen,556
MD,24017,MD31816,Hawkins,321
MD,24017,MD31817,Segal,112
MD,24019,MD31633,Trump,7804
MD,24019,MD31626,Biden,5295
MD,24019,MD31827,Jorgensen,143
MD,24019,MD31816,Hawkins,90
MD,24019,MD31817,Segal,39
MD,24021,MD31626,Biden,69181
MD,24021,MD31633,Trump,59502
MD,24021,MD31827,Jorgensen,1947
MD,24021,MD31816,Hawkins,596
MD,24021,MD31817,Segal,223
MD,24023,MD31633,Trump,11654
MD,24023,MD31626,Biden,3098
MD,24023,MD31827,Jorgensen,209
MD,24023,MD31816,Hawkins,64
MD,24023,MD31817,Segal,20
MD,24025,MD31633,Trump,69468
MD,24025,MD31626,Biden,43381
MD,24025,MD31827,Jorgensen,1819
MD,24025,MD31816,Hawkins,412
MD,24025,MD31817,Segal,96
MD,24027,MD31626,Biden,122060
MD,24027,MD31633,Trump,46442
MD,24027,MD31827,Jorgensen,2322
MD,24027,MD31816,Hawkins,738
MD,24027,MD31817,Segal,228
MD,24029,MD31626,Biden,4830
MD,24029,MD31633,Trump,4707
MD,24029,MD31827,Jorgensen,102
MD,24029,MD31816,Hawkins,60
MD,24029,MD31817,Segal,30
MD,24031,MD31626,Biden,265188
MD,24031,MD31633,Trump,72888
MD,24031,MD31827,Jorgensen,2529
MD,24031,MD31816,Hawkins,2096
MD,24031,MD31817,Segal,1093
MD,24033,MD31626,Biden,326546
MD,24033,MD31633,Trump,32577
MD,24033,MD31816,Hawkins,2940
MD,24033,MD31827,Jorgensen,1405
MD,24033,MD31817,Segal,1254
MD,24035,MD31633,Trump,18179
MD,24035,MD31626,Biden,10209
MD,24035,MD31827,Jorgensen,388
MD,24035,MD31816,Hawkins,161
MD,24035,MD31817,Segal,53
MD,24037,MD31633,Trump,30245
MD,24037,MD31626,Biden,22511
MD,24037,MD31827,Jorgensen,1086
MD,24037,MD31816,Hawkins,192
MD,24037,MD31817,Segal,63
MD,24039,MD31633,Trump,5405
MD,24039,MD31626,Biden,3542
MD,24039,MD31827,Jorgensen,74
MD,24039,MD31816,Hawkins,35
MD,24039,MD31817,Segal,17
MD,24041,MD31633,Trump,10524
MD,24041,MD31626,Biden,10408
MD,24041,MD31827,Jorgensen,259
MD,24041,MD31816,Hawkins,79
MD,24041,MD31817,Segal,35
MD,24043,MD31633,Trump,38232
MD,24043,MD31626,Biden,23448
MD,24043,MD31827,Jorgensen,737
MD,24043,MD31816,Hawkins,274
MD,24043,MD31817,Segal,90
MD,24045,MD31633,Trump,21878
MD,24045,MD31626,Biden,20150
MD,24045,MD31827,Jorgensen,496
MD,24045,MD31816,Hawkins,277
MD,24045,MD31817,Segal,143
MD,24047,MD31633,Trump,15386
MD,24047,MD31626,Biden,7898
MD,24047,MD31827,Jorgensen,239
MD,24047,MD31816,Hawkins,52
MD,24047,MD31817,Segal,12
ME,23021,ME29633,Trump,5885
ME,23021,ME30791,Biden,3422
ME,23021,ME30793,Jorgensen,320
ME,23021,ME30855,Hawkins,59
ME,23021,ME30792,De La Fuente,12
ME,23031,ME30791,Biden,71184
ME,23031,ME29633,Trump,54815
ME,23031,ME30793,Jorgensen,2189
ME,23031,ME30855,Hawkins,1259
ME,23031,ME30792,De La Fuente,200
ME,23029,ME29633,Trump,10115
ME,23029,ME30791,Biden,6568
ME,23029,ME30793,Jorgensen,229
ME,23029,ME30855,Hawkins,143
ME,23029,ME30792,De La Fuente,22
ME,23011,ME30791,Biden,34873
ME,23011,ME29633,Trump,34713
ME,23011,ME30793,Jorgensen,1403
ME,23011,ME30855,Hawkins,730
ME,23011,ME30792,De La Fuente,90
ME,23003,ME29633,Trump,21554
ME,23003,ME30791,Biden,14133
ME,23003,ME30793,Jorgensen,568
ME,23003,ME30855,Hawkins,402
ME,23003,ME30792,De La Fuente,204
ME,23015,ME30791,Biden,12684
ME,23015,ME29633,Trump,10256
ME,23015,ME30793,Jorgensen,405
ME,23015,ME30855,Hawkins,193
ME,23015,ME30792,De La Fuente,34
ME,23019,ME29633,Trump,44653
ME,23019,ME30791,Biden,37635
ME,23019,ME30793,Jorgensen,1848
ME,23019,ME30855,Hawkins,745
ME,23019,ME30792,De La Fuente,126
ME,23009,ME30791,Biden,19364
ME,23009,ME29633,Trump,14972
ME,23009,ME30793,Jorgensen,549
ME,23009,ME30855,Hawkins,371
ME,23009,ME30792,De La Fuente,41
ME,23017,ME29633,Trump,17695
ME,23017,ME30791,Biden,14750
ME,23017,ME30793,Jorgensen,650
ME,23017,ME30855,Hawkins,347
ME,23017,ME30792,De La Fuente,41
ME,23025,ME29633,Trump,16472
ME,23025,ME30791,Biden,10136
ME,23025,ME30793,Jorgensen,462
ME,23025,ME30855,Hawkins,226
ME,23025,ME30792,De La Fuente,32
ME,23013,ME30791,Biden,15109
ME,23013,ME29633,Trump,9978
ME,23013,ME30793,Jorgensen,318
ME,23013,ME30855,Hawkins,228
ME,23013,ME30792,De La Fuente,94
ME,23023,ME30791,Biden,13528
ME,23023,ME29633,Trump,9755
ME,23023,ME30793,Jorgensen,473
ME,23023,ME30855,Hawkins,249
ME,23023,ME30792,De La Fuente,31
ME,23007,ME29633,Trump,8640
ME,23007,ME30791,Biden,7945
ME,23007,ME30793,Jorgensen,301
ME,23007,ME30855,Hawkins,180
ME,23007,ME30792,De La Fuente,29
ME,23005,ME30791,Biden,128770
ME,23005,ME29633,Trump,59571
ME,23005,ME30793,Jorgensen,2957
ME,23005,ME30855,Hawkins,2152
ME,23005,ME30792,De La Fuente,287
ME,23027,ME30791,Biden,12343
ME,23027,ME29633,Trump,11186
ME,23027,ME30793,Jorgensen,402
ME,23027,ME30855,Hawkins,347
ME,23027,ME30792,De La Fuente,31
ME,23001,ME29633,Trump,29242
ME,23001,ME30791,Biden,27579
ME,23001,ME30793,Jorgensen,1102
ME,23001,ME30855,Hawkins,603
ME,23001,ME30792,De La Fuente,108
MI,26001,MI35597,Trump,4848
MI,26001,MI37091,Biden,2142
MI,26001,MI37092,Jorgensen,50
MI,26001,MI37094,Blankenship,12
MI,26001,MI37095,Hawkins,11
MI,26001,MI37093,De La Fuente,0
MI,26003,MI35597,Trump,3014
MI,26003,MI37091,Biden,2053
MI,26003,MI37092,Jorgensen,41
MI,26003,MI37094,Blankenship,9
MI,26003,MI37095,Hawkins,9
MI,26003,MI37093,De La Fuente,2
MI,26005,MI35597,Trump,41381
MI,26005,MI37091,Biden,24447
MI,26005,MI37092,Jorgensen,943
MI,26005,MI37095,Hawkins,143
MI,26005,MI37094,Blankenship,118
MI,26005,MI37093,De La Fuente,37
MI,26007,MI35597,Trump,10686
MI,26007,MI37091,Biden,6000
MI,26007,MI37092,Jorgensen,220
MI,26007,MI37095,Hawkins,28
MI,26007,MI37094,Blankenship,26
MI,26007,MI37093,De La Fuente,6
MI,26009,MI35597,Trump,9783
MI,26009,MI37091,Biden,7289
MI,26009,MI37092,Jorgensen,197
MI,26009,MI37095,Hawkins,28
MI,26009,MI37094,Blankenship,22
MI,26009,MI37093,De La Fuente,8
MI,26011,MI35597,Trump,5928
MI,26011,MI37091,Biden,2773
MI,26011,MI37092,Jorgensen,97
MI,26011,MI37094,Blankenship,17
MI,26011,MI37095,Hawkins,12
MI,26011,MI37093,De La Fuente,3
MI,26013,MI35597,Trump,2512
MI,26013,MI37091,Biden,1475
MI,26013,MI37092,Jorgensen,31
MI,26013,MI37095,Hawkins,10
MI,26013,MI37094,Blankenship,5
MI,26013,MI37093,De La Fuente,0
MI,26015,MI35597,Trump,23473
MI,26015,MI37091,Biden,11804
MI,26015,MI37092,Jorgensen,479
MI,26015,MI37095,Hawkins,83
MI,26015,MI37094,Blankenship,59
MI,26015,MI37093,De La Fuente,16
MI,26017,MI35597,Trump,30919
MI,26017,MI37091,Biden,21718
MI,26017,MI37092,Jorgensen,630
MI,26017,MI37095,Hawkins,128
MI,26017,MI37094,Blankenship,86
MI,26017,MI37093,De La Fuente,24
MI,26019,MI35597,Trump,6600
MI,26019,MI37091,Biden,5480
MI,26019,MI37092,Jorgensen,128
MI,26019,MI37095,Hawkins,29
MI,26019,MI37094,Blankenship,13
MI,26019,MI37093,De La Fuente,9
MI,26021,MI35597,Trump,43518
MI,26021,MI37091,Biden,37438
MI,26021,MI37092,Jorgensen,1062
MI,26021,MI37095,Hawkins,173
MI,26021,MI37094,Blankenship,140
MI,26021,MI37093,De La Fuente,47
MI,26023,MI35597,Trump,14066
MI,26023,MI37091,Biden,6161
MI,26023,MI37092,Jorgensen,216
MI,26023,MI37095,Hawkins,47
MI,26023,MI37094,Blankenship,38
MI,26023,MI37093,De La Fuente,12
MI,26025,MI35597,Trump,35900
MI,26025,MI37091,Biden,28417
MI,26025,MI37092,Jorgensen,913
MI,26025,MI37095,Hawkins,152
MI,26025,MI37094,Blankenship,141
MI,26025,MI37093,De La Fuente,45
MI,26027,MI35597,Trump,16686
MI,26027,MI37091,Biden,9122
MI,26027,MI37092,Jorgensen,286
MI,26027,MI37095,Hawkins,45
MI,26027,MI37094,Blankenship,40
MI,26027,MI37093,De La Fuente,13
MI,26029,MI35597,Trump,9841
MI,26029,MI37091,Biden,6939
MI,26029,MI37092,Jorgensen,160
MI,26029,MI37095,Hawkins,43
MI,26029,MI37094,Blankenship,13
MI,26029,MI37093,De La Fuente,4
MI,26031,MI35597,Trump,10171
MI,26031,MI37091,Biden,5435
MI,26031,MI37092,Jorgensen,194
MI,26031,MI37095,Hawkins,23
MI,26031,MI37094,Blankenship,18
MI,26031,MI37093,De La Fuente,8
MI,26033,MI35597,Trump,10682
MI,26033,MI37091,Biden,6651
MI,26033,MI37092,Jorgensen,233
MI,26033,MI37095,Hawkins,39
MI,26033,MI37094,Blankenship,26
MI,26033,MI37093,De La Fuente,13
MI,26035,MI35597,Trump,10861
MI,26035,MI37091,Biden,5199
MI,26035,MI37092,Jorgensen,162
MI,26035,MI37095,Hawkins,34
MI,26035,MI37094,Blankenship,22
MI,26035,MI37093,De La Fuente,3
MI,26037,MI35597,Trump,25095
MI,26037,MI37091,Biden,21963
MI,26037,MI37092,Jorgensen,659
MI,26037,MI37095,Hawkins,94
MI,26037,MI37094,Blankenship,63
MI,26037,MI37093,De La Fuente,28
MI,26039,MI35597,Trump,4955
MI,26039,MI37091,Biden,2612
MI,26039,MI37092,Jorgensen,67
MI,26039,MI37095,Hawkins,23
MI,26039,MI37094,Blankenship,4
MI,26039,MI37093,De La Fuente,4
MI,26041,MI35597,Trump,13206
MI,26041,MI37091,Biden,7605
MI,26041,MI37092,Jorgensen,249
MI,26041,MI37095,Hawkins,42
MI,26041,MI37094,Blankenship,33
MI,26041,MI37093,De La Fuente,14
MI,26043,MI35597,Trump,8469
MI,26043,MI37091,Biden,4569
MI,26043,MI37092,Jorgensen,166
MI,26043,MI37095,Hawkins,15
MI,26043,MI37094,Blankenship,14
MI,26043,MI37093,De La Fuente,10
MI,26045,MI35597,Trump,31797
MI,26045,MI37091,Biden,31297
MI,26045,MI37092,Jorgensen,895
MI,26045,MI37095,Hawkins,166
MI,26045,MI37094,Blankenship,114
MI,26045,MI37093,De La Fuente,32
MI,26047,MI35597,Trump,12135
MI,26047,MI37091,Biden,9662
MI,26047,MI37092,Jorgensen,284
MI,26047,MI37095,Hawkins,59
MI,26047,MI37094,Blankenship,26
MI,26047,MI37093,De La Fuente,10
MI,26049,MI37091,Biden,120082
MI,26049,MI35597,Trump,99199
MI,26049,MI37092,Jorgensen,2241
MI,26049,MI37095,Hawkins,553
MI,26049,MI37094,Blankenship,323
MI,26049,MI37093,De La Fuente,106
MI,26051,MI35597,Trump,9893
MI,26051,MI37091,Biden,4524
MI,26051,MI37092,Jorgensen,142
MI,26051,MI37095,Hawkins,25
MI,26051,MI37094,Blankenship,18
MI,26051,MI37093,De La Fuente,1
MI,26053,MI35597,Trump,4600
MI,26053,MI37091,Biden,3573
MI,26053,MI37092,Jorgensen,67
MI,26053,MI37095,Hawkins,21
MI,26053,MI37094,Blankenship,4
MI,26053,MI37093,De La Fuente,4
MI,26055,MI35597,Trump,30502
MI,26055,MI37091,Biden,28682
MI,26055,MI37092,Jorgensen,796
MI,26055,MI37095,Hawkins,151
MI,26055,MI37094,Blankenship,64
MI,26055,MI37093,De La Fuente,31
MI,26057,MI35597,Trump,12104
MI,26057,MI37091,Biden,6693
MI,26057,MI37092,Jorgensen,240
MI,26057,MI37095,Hawkins,49
MI,26057,MI37094,Blankenship,31
MI,26057,MI37093,De La Fuente,11
MI,26059,MI35597,Trump,17037
MI,26059,MI37091,Biden,5883
MI,26059,MI37092,Jorgensen,261
MI,26059,MI37095,Hawkins,56
MI,26059,MI37094,Blankenship,38
MI,26059,MI37093,De La Fuente,13
MI,26061,MI35597,Trump,10380
MI,26061,MI37091,Biden,7755
MI,26061,MI37092,Jorgensen,285
MI,26061,MI37095,Hawkins,49
MI,26061,MI37094,Blankenship,28
MI,26061,MI37093,De La Fuente,11
MI,26063,MI35597,Trump,11949
MI,26063,MI37091,Biden,5349
MI,26063,MI37092,Jorgensen,139
MI,26063,MI37095,Hawkins,32
MI,26063,MI37094,Blankenship,22
MI,26063,MI37093,De La Fuente,17
MI,26065,MI37091,Biden,94221
MI,26065,MI35597,Trump,47640
MI,26065,MI37092,Jorgensen,1872
MI,26065,MI37095,Hawkins,456
MI,26065,MI37094,Blankenship,221
MI,26065,MI37093,De La Fuente,104
MI,26067,MI35597,Trump,20655
MI,26067,MI37091,Biden,10899
MI,26067,MI37092,Jorgensen,490
MI,26067,MI37095,Hawkins,79
MI,26067,MI37094,Blankenship,55
MI,26067,MI37093,De La Fuente,23
MI,26069,MI35597,Trump,9760
MI,26069,MI37091,Biden,5371
MI,26069,MI37092,Jorgensen,152
MI,26069,MI37095,Hawkins,33
MI,26069,MI37094,Blankenship,31
MI,26069,MI37093,De La Fuente,11
MI,26071,MI35597,Trump,4216
MI,26071,MI37091,Biden,2493
MI,26071,MI37092,Jorgensen,54
MI,26071,MI37095,Hawkins,14
MI,26071,MI37094,Blankenship,8
MI,26071,MI37093,De La Fuente,4
MI,26073,MI35597,Trump,14815
MI,26073,MI37091,Biden,14072
MI,26073,MI37092,Jorgensen,365
MI,26073,MI37095,Hawkins,102
MI,26073,MI37094,Blankenship,35
MI,26073,MI37093,De La Fuente,20
MI,26075,MI35597,Trump,47381
MI,26075,MI37091,Biden,32004
MI,26075,MI37092,Jorgensen,1113
MI,26075,MI37095,Hawkins,213
MI,26075,MI37094,Blankenship,108
MI,26075,MI37093,De La Fuente,44
MI,26077,MI37091,Biden,83674
MI,26077,MI35597,Trump,56823
MI,26077,MI37092,Jorgensen,2064
MI,26077,MI37095,Hawkins,493
MI,26077,MI37094,Blankenship,219
MI,26077,MI37093,De La Fuente,90
MI,26079,MI35597,Trump,7436
MI,26079,MI37091,Biden,3003
MI,26079,MI37092,Jorgensen,142
MI,26079,MI37095,Hawkins,24
MI,26079,MI37094,Blankenship,17
MI,26079,MI37093,De La Fuente,5
MI,26081,MI37091,Biden,186753
MI,26081,MI35597,Trump,165318
MI,26081,MI37092,Jorgensen,5474
MI,26081,MI37095,Hawkins,949
MI,26081,MI37094,Blankenship,488
MI,26081,MI37093,De La Fuente,241
MI,26083,MI35597,Trump,862
MI,26083,MI37091,Biden,672
MI,26083,MI37092,Jorgensen,17
MI,26083,MI37095,Hawkins,4
MI,26083,MI37094,Blankenship,2
MI,26083,MI37093,De La Fuente,0
MI,26085,MI35597,Trump,3946
MI,26085,MI37091,Biden,2288
MI,26085,MI37092,Jorgensen,65
MI,26085,MI37095,Hawkins,12
MI,26085,MI37094,Blankenship,9
MI,26085,MI37093,De La Fuente,3
MI,26087,MI35597,Trump,35480
MI,26087,MI37091,Biden,16368
MI,26087,MI37092,Jorgensen,573
MI,26087,MI37095,Hawkins,113
MI,26087,MI37094,Blankenship,78
MI,26087,MI37093,De La Fuente,27
MI,26089,MI37091,Biden,8793
MI,26089,MI35597,Trump,7915
MI,26089,MI37092,Jorgensen,134
MI,26089,MI37095,Hawkins,40
MI,26089,MI37094,Blankenship,9
MI,26089,MI37093,De La Fuente,4
MI,26091,MI35597,Trump,31539
MI,26091,MI37091,Biden,20916
MI,26091,MI37092,Jorgensen,690
MI,26091,MI37095,Hawkins,119
MI,26091,MI37094,Blankenship,84
MI,26091,MI37093,De La Fuente,22
MI,26093,MI35597,Trump,76980
MI,26093,MI37091,Biden,48218
MI,26093,MI37092,Jorgensen,1511
MI,26093,MI37095,Hawkins,263
MI,26093,MI37094,Blankenship,133
MI,26093,MI37093,De La Fuente,57
MI,26095,MI35597,Trump,2109
MI,26095,MI37091,Biden,842
MI,26095,MI37092,Jorgensen,27
MI,26095,MI37094,Blankenship,11
MI,26095,MI37095,Hawkins,8
MI,26095,MI37093,De La Fuente,4
MI,26097,MI35597,Trump,4258
MI,26097,MI37091,Biden,2589
MI,26097,MI37092,Jorgensen,54
MI,26097,MI37095,Hawkins,11
MI,26097,MI37094,Blankenship,8
MI,26097,MI37093,De La Fuente,2
MI,26099,MI35597,Trump,264535
MI,26099,MI37091,Biden,225561
MI,26099,MI37092,Jorgensen,4473
MI,26099,MI37095,Hawkins,1158
MI,26099,MI37094,Blankenship,554
MI,26099,MI37093,De La Fuente,242
MI,26101,MI35597,Trump,8321
MI,26101,MI37091,Biden,6107
MI,26101,MI37092,Jorgensen,154
MI,26101,MI37095,Hawkins,34
MI,26101,MI37094,Blankenship,28
MI,26101,MI37093,De La Fuente,10
MI,26103,MI37091,Biden,20465
MI,26103,MI35597,Trump,16287
MI,26103,MI37092,Jorgensen,511
MI,26103,MI37095,Hawkins,131
MI,26103,MI37094,Blankenship,43
MI,26103,MI37093,De La Fuente,22
MI,26105,MI35597,Trump,10207
MI,26105,MI37091,Biden,6802
MI,26105,MI37092,Jorgensen,143
MI,26105,MI37095,Hawkins,57
MI,26105,MI37094,Blankenship,21
MI,26105,MI37093,De La Fuente,19
MI,26107,MI35597,Trump,13265
MI,26107,MI37091,Biden,7373
MI,26107,MI37092,Jorgensen,303
MI,26107,MI37095,Hawkins,51
MI,26107,MI37094,Blankenship,37
MI,26107,MI37093,De La Fuente,13
MI,26109,MI35597,Trump,8117
MI,26109,MI37091,Biden,4315
MI,26109,MI37092,Jorgensen,125
MI,26109,MI37095,Hawkins,24
MI,26109,MI37094,Blankenship,22
MI,26109,MI37093,De La Fuente,2
MI,26111,MI35597,Trump,27675
MI,26111,MI37091,Biden,20493
MI,26111,MI37092,Jorgensen,701
MI,26111,MI37095,Hawkins,116
MI,26111,MI37094,Blankenship,67
MI,26111,MI37093,De La Fuente,21
MI,26113,MI35597,Trump,6648
MI,26113,MI37091,Biden,1967
MI,26113,MI37092,Jorgensen,111
MI,26113,MI37095,Hawkins,16
MI,26113,MI37094,Blankenship,10
MI,26113,MI37093,De La Fuente,2
MI,26115,MI35597,Trump,52710
MI,26115,MI37091,Biden,32975
MI,26115,MI37092,Jorgensen,1086
MI,26115,MI37095,Hawkins,193
MI,26115,MI37094,Blankenship,143
MI,26115,MI37093,De La Fuente,41
MI,26117,MI35597,Trump,21815
MI,26117,MI37091,Biden,9703
MI,26117,MI37092,Jorgensen,428
MI,26117,MI37094,Blankenship,67
MI,26117,MI37095,Hawkins,56
MI,26117,MI37093,De La Fuente,17
MI,26119,MI35597,Trump,4171
MI,26119,MI37091,Biden,1628
MI,26119,MI37094,Blankenship,38
MI,26119,MI37095,Hawkins,11
MI,26119,MI37092,Jorgensen,11
MI,26119,MI37093,De La Fuente,0
MI,26121,MI37091,Biden,45508
MI,26121,MI35597,Trump,44544
MI,26121,MI37092,Jorgensen,1211
MI,26121,MI37095,Hawkins,269
MI,26121,MI37094,Blankenship,132
MI,26121,MI37093,De La Fuente,37
MI,26123,MI35597,Trump,18864
MI,26123,MI37091,Biden,7874
MI,26123,MI37092,Jorgensen,331
MI,26123,MI37095,Hawkins,56
MI,26123,MI37094,Blankenship,28
MI,26123,MI37093,De La Fuente,11
MI,26125,MI37091,Biden,433982
MI,26125,MI35597,Trump,325916
MI,26125,MI37092,Jorgensen,7282
MI,26125,MI37095,Hawkins,1745
MI,26125,MI37094,Blankenship,731
MI,26125,MI37093,De La Fuente,331
MI,26127,MI35597,Trump,8892
MI,26127,MI37091,Biden,4944
MI,26127,MI37092,Jorgensen,166
MI,26127,MI37094,Blankenship,27
MI,26127,MI37095,Hawkins,25
MI,26127,MI37093,De La Fuente,8
MI,26129,MI35597,Trump,8253
MI,26129,MI37091,Biden,3475
MI,26129,MI37092,Jorgensen,134
MI,26129,MI37095,Hawkins,26
MI,26129,MI37094,Blankenship,11
MI,26129,MI37093,De La Fuente,8
MI,26131,MI35597,Trump,2358
MI,26131,MI37091,Biden,1391
MI,26131,MI37092,Jorgensen,30
MI,26131,MI37095,Hawkins,13
MI,26131,MI37094,Blankenship,8
MI,26131,MI37093,De La Fuente,4
MI,26133,MI35597,Trump,8928
MI,26133,MI37091,Biden,3214
MI,26133,MI37092,Jorgensen,135
MI,26133,MI37095,Hawkins,28
MI,26133,MI37094,Blankenship,21
MI,26133,MI37093,De La Fuente,3
MI,26135,MI35597,Trump,3466
MI,26135,MI37091,Biden,1342
MI,26135,MI37092,Jorgensen,39
MI,26135,MI37094,Blankenship,12
MI,26135,MI37095,Hawkins,11
MI,26135,MI37093,De La Fuente,4
MI,26137,MI35597,Trump,9779
MI,26137,MI37091,Biden,4743
MI,26137,MI37092,Jorgensen,177
MI,26137,MI37095,Hawkins,26
MI,26137,MI37094,Blankenship,23
MI,26137,MI37093,De La Fuente,8
MI,26139,MI35597,Trump,100511
MI,26139,MI37091,Biden,64566
MI,26139,MI37092,Jorgensen,2307
MI,26139,MI37095,Hawkins,366
MI,26139,MI37094,Blankenship,212
MI,26139,MI37093,De La Fuente,112
MI,26141,MI35597,Trump,5343
MI,26141,MI37091,Biden,2912
MI,26141,MI37092,Jorgensen,70
MI,26141,MI37094,Blankenship,10
MI,26141,MI37095,Hawkins,5
MI,26141,MI37093,De La Fuente,4
MI,26143,MI35597,Trump,9670
MI,26143,MI37091,Biden,5166
MI,26143,MI37092,Jorgensen,121
MI,26143,MI37094,Blankenship,29
MI,26143,MI37095,Hawkins,25
MI,26143,MI37093,De La Fuente,7
MI,26145,MI37091,Biden,51068
MI,26145,MI35597,Trump,50784
MI,26145,MI37092,Jorgensen,1007
MI,26145,MI37095,Hawkins,231
MI,26145,MI37094,Blankenship,160
MI,26145,MI37093,De La Fuente,76
MI,26147,MI35597,Trump,59184
MI,26147,MI37091,Biden,31363
MI,26147,MI37092,Jorgensen,1109
MI,26147,MI37095,Hawkins,213
MI,26147,MI37094,Blankenship,134
MI,26147,MI37093,De La Fuente,59
MI,26149,MI35597,Trump,18128
MI,26149,MI37091,Biden,9262
MI,26149,MI37092,Jorgensen,416
MI,26149,MI37095,Hawkins,63
MI,26149,MI37094,Blankenship,49
MI,26149,MI37093,De La Fuente,18
MI,26151,MI35597,Trump,16194
MI,26151,MI37091,Biden,5966
MI,26151,MI37092,Jorgensen,213
MI,26151,MI37095,Hawkins,40
MI,26151,MI37094,Blankenship,22
MI,26151,MI37093,De La Fuente,11
MI,26153,MI35597,Trump,3090
MI,26153,MI37091,Biden,1589
MI,26153,MI37092,Jorgensen,40
MI,26153,MI37095,Hawkins,12
MI,26153,MI37094,Blankenship,10
MI,26153,MI37093,De La Fuente,4
MI,26155,MI35597,Trump,23154
MI,26155,MI37091,Biden,15371
MI,26155,MI37092,Jorgensen,525
MI,26155,MI37095,Hawkins,98
MI,26155,MI37094,Blankenship,82
MI,26155,MI37093,De La Fuente,20
MI,26157,MI35597,Trump,20310
MI,26157,MI37091,Biden,8713
MI,26157,MI37092,Jorgensen,328
MI,26157,MI37095,Hawkins,55
MI,26157,MI37094,Blankenship,41
MI,26157,MI37093,De La Fuente,11
MI,26159,MI35597,Trump,21591
MI,26159,MI37091,Biden,16800
MI,26159,MI37092,Jorgensen,504
MI,26159,MI37095,Hawkins,91
MI,26159,MI37094,Blankenship,60
MI,26159,MI37093,De La Fuente,14
MI,26161,MI37091,Biden,157130
MI,26161,MI35597,Trump,56241
MI,26161,MI37092,Jorgensen,1956
MI,26161,MI37095,Hawkins,650
MI,26161,MI37094,Blankenship,195
MI,26161,MI37093,De La Fuente,101
MI,26163,MI37091,Biden,587074
MI,26163,MI35597,Trump,264149
MI,26163,MI37092,Jorgensen,6551
MI,26163,MI37095,Hawkins,2438
MI,26163,MI37094,Blankenship,1073
MI,26163,MI37093,De La Fuente,536
MI,26165,MI35597,Trump,12102
MI,26165,MI37091,Biden,5838
MI,26165,MI37092,Jorgensen,259
MI,26165,MI37095,Hawkins,42
MI,26165,MI37094,Blankenship,20
MI,26165,MI37093,De La Fuente,4
MN,27001,MN34606,Trump,6256
MN,27001,MN34605,Biden,3604
MN,27001,MN34611,Jorgensen,55
MN,27001,MN34618,Hawkins,24
MN,27001,MN34615,Pierce,24
MN,27001,MN34616,West,22
MN,27001,MN34619,De La Fuente,15
MN,27001,MN34613,Kennedy,3
MN,27001,MN34614,La Riva,2
MN,27003,MN34606,Trump,104851
MN,27003,MN34605,Biden,100832
MN,27003,MN34611,Jorgensen,2473
MN,27003,MN34618,Hawkins,728
MN,27003,MN34616,West,511
MN,27003,MN34619,De La Fuente,466
MN,27003,MN34615,Pierce,407
MN,27003,MN34614,La Riva,66
MN,27003,MN34613,Kennedy,36
MN,27005,MN34606,Trump,12438
MN,27005,MN34605,Biden,6589
MN,27005,MN34611,Jorgensen,168
MN,27005,MN34616,West,52
MN,27005,MN34619,De La Fuente,37
MN,27005,MN34618,Hawkins,35
MN,27005,MN34615,Pierce,27
MN,27005,MN34614,La Riva,8
MN,27005,MN34613,Kennedy,4
MN,27007,MN34606,Trump,12181
MN,27007,MN34605,Biden,11423
MN,27007,MN34611,Jorgensen,256
MN,27007,MN34616,West,95
MN,27007,MN34618,Hawkins,75
MN,27007,MN34615,Pierce,33
MN,27007,MN34619,De La Fuente,31
MN,27007,MN34614,La Riva,17
MN,27007,MN34613,Kennedy,9
MN,27009,MN34606,Trump,14375
MN,27009,MN34605,Biden,7280
MN,27009,MN34611,Jorgensen,351
MN,27009,MN34618,Hawkins,81
MN,27009,MN34616,West,45
MN,27009,MN34615,Pierce,40
MN,27009,MN34619,De La Fuente,29
MN,27009,MN34613,Kennedy,5
MN,27009,MN34614,La Riva,5
MN,27011,MN34606,Trump,1862
MN,27011,MN34605,Biden,1052
MN,27011,MN34618,Hawkins,14
MN,27011,MN34611,Jorgensen,14
MN,27011,MN34616,West,14
MN,27011,MN34615,Pierce,8
MN,27011,MN34619,De La Fuente,4
MN,27011,MN34613,Kennedy,0
MN,27011,MN34614,La Riva,0
MN,27013,MN34605,Biden,18319
MN,27013,MN34606,Trump,16721
